"Time","C1_39.05nM","C2_78.12nM","C3_156.2nM","C4_312.5nM","C5_625nM","C6_1250nM","C7_2500nM","C8_5000nM"
669.84,0.360504,1.76285,3.87317,7.45462,15.8216,31.8117,52.903,85.1156
669.94,0.365204,1.77261,3.87317,7.45151,15.8232,31.8,52.9077,85.1156
670.04,0.376923,1.77261,3.87317,7.44681,15.8216,31.8,52.905,85.1156
670.14,0.376923,1.76285,3.87317,7.44681,15.8263,31.8,52.905,85.1109
670.24,0.376923,1.76285,3.87317,7.44681,15.8165,31.7902,52.905,85.1039
670.34,0.376923,1.76285,3.8634,7.44681,15.8165,31.8,52.905,85.1039
670.44,0.376923,1.76285,3.87317,7.44681,15.8068,31.8,52.8952,85.1039
670.54,0.376923,1.77261,3.87317,7.45853,15.8068,31.8,52.8952,85.1039
670.64,0.376923,1.7695,3.87317,7.45853,15.8068,31.7969,52.8952,85.1156
670.74,0.367157,1.75504,3.86029,7.44876,15.7872,31.7824,52.8952,85.0894
670.84,0.364047,1.75504,3.86536,7.44876,15.7872,31.7855,52.8952,85.0824
670.94,0.364048,1.76951,3.86536,7.44877,15.7919,31.7852,52.8952,85.0871
671.04,0.371063,1.77652,3.87512,7.45346,15.799,31.8019,52.8952,85.0941
671.14,0.371063,1.77652,3.87512,7.47025,15.799,31.8019,52.8952,85.0941
671.24,0.371063,1.78629,3.87512,7.47025,15.7892,31.8019,52.8921,85.0844
671.34,0.371056,1.77652,3.86536,7.47025,15.7939,31.8019,52.8874,85.0844
671.44,0.362457,1.77457,3.85364,7.45853,15.7892,31.7902,52.8659,85.0726
671.54,0.367157,1.78629,3.85052,7.45853,15.7892,31.7902,52.8659,85.0629
671.64,0.37027,1.7894,3.85205,7.46164,15.7825,31.798,52.8788,85.066
671.74,0.374969,1.7941,3.85834,7.46634,15.7872,31.8098,52.8788,85.0707
671.84,0.374969,1.7941,3.8634,7.46634,15.7872,31.8051,52.8718,85.0707
671.94,0.374969,1.7941,3.8634,7.46634,15.7872,31.8027,52.8718,85.0707
672.04,0.374969,1.80386,3.8634,7.46634,15.7872,31.8098,52.8718,85.0707
672.14,0.365204,1.7941,3.85364,7.46634,15.7775,31.8,52.8687,85.0609
672.24,0.365204,1.7941,3.85364,7.46634,15.7775,31.8,52.864,85.0609
672.34,0.355438,1.78433,3.84387,7.45187,15.7579,31.7902,52.8542,85.0609
672.44,0.355438,1.78433,3.83411,7.43509,15.761,31.7902,52.8542,85.0609
672.54,0.355438,1.78433,3.83411,7.43509,15.7657,31.7902,52.864,85.0609
672.64,0.355438,1.78433,3.83411,7.43509,15.7657,31.7855,52.8593,85.0609
672.74,0.355438,1.78433,3.83411,7.43509,15.7657,31.7785,52.8522,85.048
672.84,0.355438,1.78433,3.81458,7.43002,15.756,31.7687,52.8425,85.0336
672.94,0.345673,1.77457,3.81458,7.43704,15.756,31.7687,52.8425,85.0367
673.04,0.345673,1.78433,3.81458,7.44211,15.756,31.7687,52.8425,85.0414
673.14,0.345673,1.78433,3.81458,7.43509,15.756,31.7687,52.8491,85.0414
673.24,0.345673,1.78745,3.80988,7.43509,15.756,31.7656,52.8444,85.0414
673.34,0.333954,1.78903,3.79309,7.43509,15.756,31.764,52.8397,85.0414
673.44,0.333954,1.78433,3.79309,7.43509,15.756,31.7687,52.8327,85.0316
673.54,0.34256,1.7941,3.79309,7.44485,15.756,31.7734,52.8444,85.0316
673.64,0.33786,1.7941,3.80286,7.44485,15.756,31.7805,52.8444,85.0219
673.74,0.318329,1.79099,3.78998,7.44174,15.7529,31.7773,52.8413,85.0187
673.84,0.318331,1.78629,3.78528,7.43704,15.7482,31.7726,52.8335,85.014
673.94,0.321443,1.7894,3.78839,7.44016,15.7513,31.7758,52.8417,85.0172
674.04,0.31131,1.79098,3.78998,7.44174,15.7529,31.7773,52.8433,85.009
674.14,0.308563,1.77652,3.77241,7.42416,15.7384,31.7629,52.8288,84.9945
674.24,0.311676,1.7894,3.76105,7.42258,15.7298,31.766,52.8319,85.0074
674.34,0.316376,1.7941,3.76886,7.42258,15.7345,31.7824,52.8417,85.0023
674.44,0.301544,1.7941,3.77356,7.41556,15.7392,31.7824,52.8347,85.0023
674.54,0.299957,1.7941,3.77045,7.42532,15.7462,31.7824,52.8444,85.007
674.64,0.313263,1.80386,3.75794,7.4191,15.7431,31.7891,52.8413,85.0109
674.74,0.308563,1.80075,3.74622,7.4097,15.7384,31.7844,52.8366,85.0062
674.84,0.30545,1.79605,3.74622,7.405,15.7384,31.7844,52.8366,85.0062
674.94,0.300751,1.79605,3.74622,7.39798,15.7384,31.7844,52.8417,85.0015
675.04,0.300751,1.80582,3.73645,7.40775,15.7384,31.7941,52.8347,84.9945
675.14,0.290985,1.79605,3.73646,7.38821,15.7286,31.7746,52.8218,84.9816
675.24,0.290985,1.79605,3.74115,7.38821,15.7404,31.7797,52.8171,84.9769
675.34,0.290985,1.79605,3.74817,7.40268,15.7404,31.7629,52.8268,84.9867
675.44,0.290987,1.80582,3.74817,7.4097,15.7404,31.7726,52.8268,84.9867
675.54,0.282379,1.80893,3.75128,7.40811,15.7435,31.7758,52.83,84.9851
675.64,0.277313,1.80386,3.74622,7.39603,15.7337,31.7707,52.83,84.973
675.74,0.287079,1.82065,3.75598,7.41556,15.7462,31.7773,52.8327,84.9797
675.84,0.287073,1.81363,3.75598,7.41556,15.7462,31.7726,52.8327,84.975
675.94,0.284335,1.80387,3.74622,7.4058,15.7365,31.7726,52.8198,84.9652
676.04,0.282013,1.80856,3.75091,7.40579,15.7411,31.7773,52.8198,84.9601
676.14,0.272614,1.81088,3.75323,7.40109,15.7435,31.7894,52.8174,84.9625
676.24,0.270294,1.81833,3.75092,7.40854,15.7411,31.7871,52.8081,84.9601
676.34,0.277313,1.82535,3.75793,7.41556,15.7482,31.7941,52.8151,84.9672
676.44,0.277313,1.82535,3.74817,7.41245,15.7482,31.7894,52.8151,84.9672
676.54,0.272614,1.82535,3.75128,7.40775,15.7529,31.7922,52.8249,84.9672
676.64,0.265594,1.82535,3.75598,7.40775,15.7599,31.7922,52.8249,84.9672
676.74,0.265594,1.82535,3.75598,7.40775,15.7599,31.7891,52.8249,84.9672
676.84,0.265594,1.82535,3.74622,7.40775,15.7599,31.7844,52.8249,84.9672
676.94,0.265596,1.83512,3.75092,7.40775,15.7599,31.7941,52.8218,84.9672
677.04,0.268707,1.83822,3.76105,7.40616,15.763,31.7972,52.8104,84.9656
677.14,0.278107,1.84293,3.76886,7.4136,15.7677,31.8019,52.8151,84.9633
677.24,0.285126,1.84293,3.77356,7.4136,15.7579,31.8019,52.8249,84.9633
677.34,0.27536,1.83786,3.76379,7.40073,15.7579,31.7922,52.8151,84.9633
677.44,0.27536,1.84018,3.75403,7.39603,15.7579,31.7972,52.8151,84.9633
677.54,0.27066,1.82339,3.75873,7.39603,15.7579,31.7902,52.8151,84.9633
677.64,0.268341,1.82339,3.76575,7.39603,15.7579,31.7902,52.8151,84.9601
677.74,0.27536,1.82339,3.76575,7.39603,15.7579,31.7871,52.8151,84.9457
677.84,0.280064,1.84256,3.77045,7.39603,15.7626,31.7871,52.8101,84.9535
677.94,0.287079,1.8566,3.77747,7.39603,15.7697,31.7941,52.8171,84.9621
678.04,0.287079,1.8566,3.76886,7.40073,15.7697,31.7941,52.8202,84.9574
678.14,0.296844,1.86636,3.78332,7.41281,15.7794,31.8109,52.8346,84.9769
678.24,0.299957,1.86948,3.78333,7.40891,15.7825,31.807,52.8347,84.9703
678.34,0.30466,1.87418,3.78333,7.4136,15.7872,31.8117,52.8249,84.98
678.44,0.309361,1.87888,3.79114,7.42301,15.7872,31.8164,52.8296,84.968
678.54,0.311676,1.89566,3.80285,7.43704,15.7872,31.8332,52.8366,84.975
678.64,0.304657,1.89566,3.80756,7.43704,15.7939,31.8332,52.8366,84.9847
678.74,0.294891,1.8812,3.81458,7.43704,15.7892,31.8383,52.8366,84.9847
678.84,0.304657,1.89371,3.83136,7.44681,15.799,31.841,52.8464,84.9945
678.94,0.304657,1.89371,3.82434,7.44211,15.799,31.8379,52.8417,84.9945
679.04,0.301544,1.89371,3.82434,7.43509,15.799,31.8332,52.8347,84.9945
679.14,0.312836,1.89371,3.83215,7.4382,15.7923,31.8363,52.8378,84.9976
679.24,0.322235,1.90347,3.84387,7.4476,15.8068,31.8461,52.8425,85.0023
679.34,0.322235,1.89877,3.84387,7.44485,15.8099,31.8359,52.8425,85.0023
679.44,0.322235,1.89175,3.82745,7.44485,15.8115,31.8312,52.8425,85.009
679.54,0.322235,1.89175,3.83215,7.44485,15.8068,31.8363,52.8327,85.0043
679.64,0.326935,1.89645,3.83685,7.44955,15.8017,31.8438,52.8374,85.009
679.74,0.333954,1.90347,3.84857,7.45657,15.8087,31.8477,52.8444,85.016
679.84,0.345673,1.89877,3.85559,7.45657,15.8087,31.843,52.8444,85.016
679.94,0.345667,1.90151,3.85089,7.45657,15.8087,31.8383,52.8444,85.0113
680.04,0.335907,1.89646,3.84858,7.44681,15.799,31.8312,52.8394,84.9945
680.14,0.345673,1.90854,3.86535,7.44681,15.8185,31.841,52.8561,85.0043
680.24,0.345673,1.90152,3.86536,7.44681,15.8185,31.8379,52.8561,85.014
680.34,0.345673,1.89175,3.86536,7.44681,15.8185,31.8332,52.8561,85.0043
680.44,0.350372,1.90152,3.86536,7.44681,15.8138,31.8285,52.8593,85.014
680.54,0.352692,1.89841,3.86536,7.44681,15.8068,31.8215,52.864,85.0043
680.64,0.345673,1.90347,3.86536,7.44992,15.8068,31.8168,52.864,85.014
680.74,0.350372,1.90817,3.87006,7.45932,15.8115,31.8145,52.8687,85.014
680.84,0.35428,1.91519,3.87708,7.46634,15.8185,31.8184,52.8659,85.0187
680.94,0.355807,1.91831,3.88019,7.45969,15.8314,31.8265,52.8788,85.0289
681.04,0.365204,1.92611,3.88488,7.46438,15.8329,31.8312,52.8835,85.0336
681.14,0.365204,1.93082,3.88489,7.46439,15.8282,31.8312,52.8737,85.0433
681.24,0.365204,1.93082,3.88489,7.45462,15.8282,31.8265,52.8835,85.0289
681.34,0.362088,1.94058,3.88489,7.45462,15.8282,31.8195,52.8835,85.0219
681.44,0.35233,1.94022,3.87983,7.44956,15.8232,31.8145,52.8784,85.0215
681.54,0.36911,1.94448,3.88684,7.45657,15.8255,31.8332,52.8901,85.0355
681.64,0.372223,1.95267,3.88995,7.45969,15.8216,31.8332,52.9003,85.0386
681.74,0.376923,1.95035,3.89465,7.46439,15.8263,31.8332,52.8952,85.0433
681.84,0.386688,1.95035,3.88489,7.46439,15.8263,31.8332,52.8952,85.0433
681.94,0.386688,1.95035,3.88489,7.46439,15.8263,31.8332,52.8952,85.0433
682.04,0.386688,1.95035,3.89465,7.46909,15.8263,31.8332,52.8952,85.0433
682.14,0.391388,1.95505,3.88958,7.4808,15.831,31.843,52.9097,85.048
682.24,0.393707,1.95737,3.90167,7.47336,15.8286,31.8383,52.912,85.0504
682.34,0.396448,1.97183,3.90442,7.4761,15.8243,31.841,52.9147,85.0629
682.44,0.386688,1.96207,3.89465,7.46164,15.8115,31.8379,52.905,85.0433
682.54,0.386688,1.96207,3.88995,7.45151,15.8068,31.8332,52.905,85.0578
682.64,0.396454,1.96677,3.88293,7.44992,15.8068,31.8332,52.905,85.0648
682.74,0.386688,1.97379,3.88293,7.45462,15.8068,31.8332,52.905,85.0679
682.84,0.396454,1.96909,3.88293,7.45462,15.8068,31.8332,52.905,85.0726
682.94,0.386688,1.96207,3.87982,7.45932,15.8165,31.8332,52.9081,85.0726
683.04,0.396454,1.96677,3.87512,7.46164,15.8118,31.843,52.9097,85.0726
683.14,0.396454,1.96909,3.87512,7.45462,15.8095,31.843,52.9081,85.0824
683.24,0.391754,1.96677,3.87512,7.46127,15.8263,31.8285,52.9097,85.0726
683.34,0.389439,1.97379,3.87982,7.46127,15.8263,31.8309,52.9097,85.0773
683.44,0.393341,1.98355,3.88684,7.46829,15.8263,31.8402,52.9167,85.0844
683.54,0.388641,1.98044,3.88995,7.46829,15.8263,31.8332,52.9167,85.0844
683.64,0.388641,1.97574,3.89465,7.46829,15.8361,31.8332,52.9167,85.0844
683.74,0.398407,1.99527,3.90442,7.47336,15.8458,31.8527,52.9265,85.0844
683.84,0.398407,1.99527,3.90442,7.46634,15.8427,31.8527,52.9265,85.0844
683.94,0.408169,1.99057,3.91418,7.46634,15.838,31.8527,52.9264,85.0843
684.04,0.40152,1.9769,3.90754,7.45969,15.8314,31.8461,52.9198,85.0777
684.14,0.398407,1.98825,3.90912,7.46127,15.8427,31.8445,52.9214,85.084
684.24,0.386688,1.98355,3.90442,7.45346,15.838,31.8351,52.9167,85.0765
684.34,0.386688,1.98355,3.90442,7.44876,15.838,31.8351,52.9167,85.0765
684.44,0.386682,1.98355,3.90441,7.44876,15.838,31.8351,52.9167,85.0796
684.54,0.376923,1.98356,3.89466,7.439,15.8282,31.8254,52.9069,85.0746
684.64,0.380035,1.98666,3.89465,7.44211,15.8314,31.8285,52.91,85.0777
684.74,0.381622,1.97849,3.88177,7.42923,15.8232,31.8203,52.9019,85.0695
684.84,0.376925,1.97379,3.87708,7.41751,15.8087,31.8109,52.8972,85.0648
684.94,0.380031,1.97689,3.88018,7.43039,15.8118,31.807,52.9003,85.0679
685.04,0.373016,1.96988,3.87317,7.42026,15.8048,31.8,52.8835,85.0609
685.14,0.374603,1.97458,3.87787,7.42026,15.8193,31.8047,52.8882,85.0558
685.24,0.372223,1.9769,3.88019,7.42258,15.8216,31.807,52.8905,85.0582
685.34,0.365204,1.96677,3.87317,7.41556,15.8099,31.8098,52.8932,85.0511
685.44,0.365204,1.97495,3.87317,7.41086,15.8029,31.8098,52.8835,85.0414
685.54,0.360504,1.97964,3.88293,7.40384,15.8029,31.8,52.8835,85.0414
685.64,0.343719,1.96677,3.86652,7.39914,15.7931,31.7902,52.8835,85.0316
685.74,0.348785,1.96207,3.87122,7.39212,15.8048,31.7902,52.8737,85.0363
685.84,0.34647,1.97653,3.87592,7.39682,15.8095,31.7996,52.8784,85.0433
685.94,0.353485,1.98666,3.88293,7.40384,15.8165,31.8137,52.8854,85.0433
686.04,0.353485,1.98825,3.87787,7.41049,15.8048,31.8039,52.8854,85.0433
686.14,0.353485,1.98355,3.88019,7.40579,15.8165,31.8137,52.8854,85.0433
686.24,0.343719,1.96402,3.8634,7.39603,15.8068,31.7941,52.871,85.0336
686.34,0.338658,1.97183,3.87787,7.40579,15.8115,31.8086,52.8687,85.0383
686.44,0.352325,1.98355,3.88489,7.40579,15.8154,31.8187,52.8757,85.0453
686.54,0.347626,1.99332,3.88489,7.40268,15.8107,31.8234,52.8757,85.0453
686.64,0.347626,1.98355,3.88489,7.39798,15.8107,31.8234,52.8757,85.0453
686.74,0.352692,1.9855,3.88019,7.405,15.806,31.8187,52.871,85.0406
686.84,0.348791,1.97379,3.87317,7.39798,15.8087,31.8117,52.8511,85.0238
686.94,0.360138,1.98355,3.88293,7.40775,15.8138,31.8215,52.8659,85.0336
687.04,0.355438,1.97379,3.88293,7.41751,15.8115,31.8215,52.8659,85.0285
687.14,0.350739,1.96439,3.87824,7.41281,15.8091,31.8168,52.8612,85.0406
687.24,0.343719,1.95035,3.87122,7.41556,15.8048,31.8098,52.8444,85.0336
687.34,0.343722,1.95035,3.87122,7.41556,15.8048,31.8098,52.8542,85.0336
687.44,0.348423,1.95505,3.86615,7.41556,15.8095,31.8145,52.8589,85.0383
687.54,0.365204,1.96206,3.87316,7.41555,15.8165,31.8215,52.8659,85.0453
687.64,0.365204,1.96207,3.88293,7.42221,15.8165,31.8312,52.8612,85.0453
687.74,0.350739,1.95737,3.87823,7.41281,15.8118,31.8265,52.8593,85.0504
687.84,0.333954,1.93082,3.86145,7.39133,15.795,31.8098,52.8472,85.0289
687.94,0.329254,1.94058,3.86145,7.38431,15.7919,31.8098,52.8495,85.0219
688.04,0.332001,1.94058,3.86145,7.39407,15.797,31.8098,52.8374,85.0219
688.14,0.322235,1.93747,3.86145,7.39407,15.797,31.8098,52.8397,85.0219
688.24,0.332001,1.93277,3.86145,7.38937,15.797,31.8098,52.8374,85.0219
688.34,0.332001,1.94254,3.85834,7.38901,15.797,31.8098,52.8347,85.0187
688.44,0.332001,1.93784,3.85364,7.38431,15.797,31.8098,52.8347,85.0093
688.54,0.322235,1.93082,3.85364,7.38431,15.8068,31.8098,52.8347,85.0023
688.64,0.319122,1.93082,3.85364,7.38742,15.8068,31.8098,52.8347,85.0023
688.74,0.317535,1.93082,3.85364,7.39212,15.8068,31.8098,52.8378,84.9926
688.84,0.322235,1.93082,3.85364,7.39212,15.8068,31.8098,52.8425,84.9926
688.94,0.332001,1.93082,3.85364,7.39212,15.8068,31.8098,52.8327,84.9926
689.04,0.332001,1.93082,3.8634,7.40189,15.8068,31.8066,52.8425,84.9926
689.14,0.332001,1.93082,3.8634,7.39877,15.8068,31.8019,52.8425,84.9926
689.24,0.325775,1.9277,3.85559,7.39096,15.8036,31.7988,52.8394,84.9894
689.34,0.316376,1.923,3.84387,7.39603,15.8087,31.7941,52.8347,84.9816
689.44,0.319489,1.91989,3.85364,7.39603,15.8087,31.7941,52.8347,84.9769
689.54,0.332794,1.91519,3.85052,7.39603,15.804,31.7972,52.8347,84.9769
689.64,0.316376,1.91519,3.84113,7.40775,15.797,31.8019,52.8347,84.9769
689.74,0.30661,1.90854,3.82434,7.39328,15.7872,31.7922,52.8249,84.9672
689.84,0.306612,1.91324,3.82434,7.38626,15.7872,31.7922,52.8249,84.9722
689.94,0.309726,1.91635,3.82746,7.39914,15.7903,31.8019,52.828,84.9683
690.04,0.314423,1.92105,3.83215,7.40384,15.795,31.7953,52.8327,84.9683
690.14,0.314423,1.92105,3.83215,7.40384,15.7853,31.8,52.8327,84.9613
690.24,0.31131,1.90817,3.81927,7.39761,15.7822,31.7969,52.8296,84.9582
690.34,0.30973,1.90659,3.81769,7.39133,15.7806,31.7953,52.828,84.9535
690.44,0.321074,1.9277,3.83881,7.40268,15.7919,31.7969,52.8394,84.9601
690.54,0.326508,1.92612,3.82745,7.41086,15.7903,31.8051,52.8378,84.9683
690.64,0.312469,1.9277,3.83215,7.41556,15.795,31.8,52.8425,84.973
690.74,0.309357,1.91989,3.82904,7.41245,15.7919,31.7969,52.8394,84.9699
690.84,0.304663,1.91519,3.82434,7.40305,15.7872,31.7922,52.8347,84.9652
690.94,0.314423,1.92026,3.84387,7.40579,15.797,31.8066,52.8542,84.9652
691.04,0.304657,1.91324,3.84387,7.42026,15.797,31.8137,52.8542,84.9652
691.14,0.304657,1.91324,3.84387,7.42728,15.797,31.8137,52.8444,84.9652
691.24,0.319122,1.91324,3.84076,7.42258,15.797,31.8137,52.8444,84.9605
691.34,0.326141,1.90347,3.83606,7.41556,15.797,31.8168,52.8542,84.9535
691.44,0.321442,1.90817,3.83917,7.42532,15.797,31.8215,52.8542,84.9633
691.54,0.314423,1.91519,3.84076,7.42532,15.7923,31.8117,52.8542,84.9535
691.64,0.304657,1.91049,3.83606,7.43509,15.79,31.8117,52.8542,84.9601
691.74,0.304657,1.90347,3.84583,7.43509,15.797,31.8117,52.8542,84.9586
691.84,0.304663,1.90347,3.84113,7.43509,15.7923,31.8117,52.8542,84.9633
691.94,0.314417,1.91323,3.84387,7.44485,15.7997,31.8117,52.8639,84.9699
692.04,0.304657,1.90348,3.83881,7.44486,15.797,31.8019,52.8542,84.9555
692.14,0.304657,1.90347,3.84113,7.44485,15.797,31.8019,52.8542,84.9554
692.24,0.304657,1.90347,3.83411,7.44485,15.797,31.8019,52.8542,84.9554
692.34,0.304657,1.89877,3.83411,7.44485,15.797,31.8019,52.8542,84.9652
692.44,0.301544,1.89175,3.83411,7.44485,15.797,31.8019,52.8542,84.9605
692.54,0.287079,1.89175,3.83411,7.44485,15.8068,31.8019,52.8687,84.9535
692.64,0.277313,1.88199,3.82435,7.44174,15.797,31.7922,52.8514,84.9437
692.74,0.277313,1.87888,3.82434,7.43704,15.797,31.7922,52.8542,84.9437
692.84,0.277315,1.87418,3.81964,7.43704,15.797,31.7922,52.8542,84.9437
692.94,0.280429,1.87729,3.81574,7.45188,15.8001,31.7953,52.8573,84.9468
693.04,0.285126,1.89175,3.82043,7.45187,15.8048,31.8097,52.862,84.9515
693.14,0.285126,1.89175,3.8302,7.44485,15.8095,31.8098,52.862,84.9418
693.24,0.289825,1.89645,3.8349,7.44955,15.8115,31.8047,52.8667,84.9465
693.34,0.282375,1.89877,3.83411,7.46164,15.8138,31.8168,52.8593,84.9488
693.44,0.288239,1.90152,3.82239,7.45151,15.8068,31.8,52.8522,84.9418
693.54,0.292938,1.89682,3.82239,7.44681,15.8021,31.8,52.8522,84.932
693.64,0.292938,1.8898,3.82239,7.44681,15.7997,31.8,52.8569,84.932
693.74,0.283173,1.8945,3.81769,7.44681,15.8068,31.8,52.864,84.932
693.84,0.283173,1.89682,3.81067,7.45657,15.8118,31.8,52.864,84.932
693.94,0.283173,1.8945,3.81067,7.45657,15.795,31.8,52.864,84.932
694.04,0.283173,1.90152,3.80756,7.45657,15.795,31.8,52.864,84.9289
694.14,0.287872,1.90622,3.80755,7.46127,15.7997,31.8094,52.8686,84.9191
694.24,0.294891,1.91324,3.81458,7.46829,15.8068,31.8234,52.8757,84.9261
694.34,0.304657,1.91324,3.81458,7.47806,15.8068,31.8234,52.8854,84.9293
694.44,0.304657,1.91635,3.81769,7.47806,15.8068,31.8137,52.8854,84.934
694.54,0.304657,1.92105,3.82239,7.47806,15.797,31.8137,52.8854,84.934
694.64,0.304657,1.91129,3.82239,7.47806,15.8068,31.8234,52.8854,84.9406
694.74,0.304657,1.91129,3.82239,7.47806,15.8068,31.8234,52.8854,84.9359
694.84,0.294891,1.90152,3.81262,7.46829,15.7872,31.8039,52.8757,84.9261
694.94,0.294891,1.90152,3.81262,7.46829,15.7872,31.8039,52.8757,84.9261
695.04,0.294891,1.90152,3.80756,7.46359,15.7825,31.8137,52.8757,84.9261
695.14,0.299591,1.90152,3.81458,7.45657,15.7755,31.8137,52.8757,84.9261
695.24,0.296844,1.89175,3.80481,7.45657,15.7657,31.7941,52.8659,84.9117
695.34,0.301548,1.89645,3.80951,7.46127,15.7704,31.8086,52.8706,84.9094
695.44,0.30856,1.90347,3.81964,7.46829,15.7822,31.8187,52.8776,84.9261
695.54,0.303864,1.89878,3.81653,7.47336,15.7747,31.8187,52.8729,84.9214
695.64,0.296844,1.89175,3.80481,7.45187,15.763,31.8117,52.8659,84.9144
695.74,0.296844,1.89175,3.80481,7.45462,15.756,31.8117,52.8659,84.9144
695.84,0.301548,1.89645,3.80481,7.45932,15.7607,31.8164,52.8706,84.9191
695.94,0.30856,1.90347,3.80481,7.46322,15.7677,31.8234,52.8807,84.9164
696.04,0.303864,1.89566,3.80011,7.4636,15.7728,31.8234,52.8807,84.9117
696.14,0.296844,1.87418,3.78334,7.44681,15.7431,31.809,52.864,84.8902
696.24,0.301544,1.88864,3.79779,7.45151,15.7529,31.8066,52.8687,84.8879
696.34,0.308563,1.89566,3.80481,7.45853,15.7599,31.8137,52.8757,84.8996
696.44,0.308563,1.89566,3.80481,7.45853,15.7599,31.8137,52.8726,84.9117
696.54,0.321442,1.88589,3.8017,7.45853,15.7599,31.8137,52.871,84.9047
696.64,0.316376,1.88589,3.797,7.45853,15.7599,31.8234,52.8726,84.8949
696.74,0.326141,1.88589,3.79034,7.45853,15.765,31.8137,52.8679,84.8949
696.84,0.329257,1.88901,3.79816,7.47141,15.761,31.8168,52.8741,84.898
696.94,0.330835,1.8937,3.80285,7.46633,15.7626,31.8215,52.8835,84.9125
697.04,0.319489,1.87418,3.7931,7.46634,15.7482,31.8117,52.8737,84.9027
697.14,0.335907,1.88394,3.79309,7.46634,15.7482,31.8117,52.8737,84.9027
697.24,0.323029,1.87418,3.78333,7.45657,15.7482,31.8117,52.864,84.9027
697.34,0.318329,1.87418,3.78333,7.44211,15.7482,31.8019,52.864,84.8996
697.44,0.318329,1.87418,3.78333,7.43509,15.7482,31.7988,52.8687,84.898
697.54,0.318329,1.87418,3.79309,7.43509,15.7482,31.8039,52.871,84.9027
697.64,0.318329,1.86948,3.79309,7.43509,15.7435,31.8039,52.8687,84.8996
697.74,0.318329,1.86246,3.78333,7.43509,15.7411,31.8039,52.8757,84.8949
697.84,0.328097,1.86246,3.79309,7.43509,15.7579,31.8039,52.8757,84.8949
697.94,0.335904,1.86715,3.79467,7.43667,15.7579,31.8086,52.8804,84.8996
698.04,0.335907,1.86246,3.78839,7.42728,15.7462,31.8039,52.8757,84.898
698.14,0.335907,1.86246,3.78998,7.42728,15.7462,31.8039,52.8757,84.8929
698.24,0.335907,1.86246,3.78839,7.42728,15.7529,31.8039,52.8757,84.8898
698.34,0.335907,1.86246,3.79309,7.42728,15.7482,31.8039,52.8854,84.8851
698.44,0.335907,1.86246,3.79309,7.43704,15.7482,31.7941,52.8854,84.8851
698.54,0.34256,1.86246,3.79309,7.42728,15.7482,31.7941,52.8854,84.8851
698.64,0.33786,1.86246,3.79309,7.43704,15.7435,31.7941,52.8854,84.8851
698.74,0.340973,1.86557,3.7962,7.44016,15.7396,31.7972,52.8885,84.8882
698.84,0.342557,1.86716,3.79779,7.44174,15.7411,31.7988,52.8901,84.8898
698.94,0.33786,1.86246,3.79309,7.43704,15.7462,31.7972,52.8854,84.8804
699.04,0.33316,1.86246,3.79779,7.42728,15.7462,31.8019,52.8885,84.8832
699.14,0.316376,1.85739,3.79505,7.41751,15.7365,31.7922,52.8835,84.8734
699.24,0.316376,1.86441,3.79504,7.41751,15.7365,31.7922,52.8737,84.8703
699.34,0.326143,1.86441,3.79816,7.41751,15.7365,31.7922,52.8737,84.8754
699.44,0.326144,1.86753,3.80597,7.42063,15.7396,31.7922,52.8768,84.8785
699.54,0.326141,1.86752,3.82043,7.42532,15.7443,31.7824,52.8862,84.8832
699.64,0.318329,1.85739,3.81732,7.42221,15.7411,31.7793,52.8901,84.8801
699.74,0.309723,1.84293,3.81573,7.42062,15.7396,31.7777,52.8839,84.8785
699.84,0.324188,1.84293,3.82043,7.41556,15.7443,31.7824,52.8815,84.8832
699.94,0.324182,1.84292,3.82043,7.41555,15.7443,31.7824,52.8862,84.8929
700.04,0.31131,1.84293,3.81067,7.4058,15.7345,31.7726,52.8835,84.8832
700.14,0.30661,1.83823,3.81067,7.40579,15.7345,31.7758,52.8737,84.8832
700.24,0.316376,1.83121,3.81067,7.40579,15.7345,31.7805,52.8835,84.8832
700.34,0.30191,1.83121,3.81927,7.40579,15.7462,31.7773,52.8835,84.8882
700.44,0.304651,1.84097,3.81768,7.39602,15.7462,31.7758,52.8835,84.8812
700.54,0.294891,1.8281,3.80952,7.38627,15.7333,31.7559,52.8737,84.8715
700.64,0.290192,1.8187,3.80481,7.38937,15.7286,31.7629,52.8737,84.8683
700.74,0.292938,1.81168,3.81458,7.39096,15.7415,31.7629,52.8737,84.8636
700.84,0.294529,1.82614,3.81927,7.39096,15.7478,31.7676,52.8784,84.8636
700.94,0.296844,1.83316,3.82629,7.39798,15.7501,31.7746,52.8854,84.8636
701.04,0.296844,1.83316,3.82629,7.39798,15.7501,31.7746,52.8804,84.8636
701.14,0.30191,1.83316,3.82159,7.39798,15.7552,31.7629,52.8874,84.8636
